SaleID,CustomerID,ProductID,Quantity,Price,TotalAmount,SalesDate,CustomerName,ProductName,Region,SalesRep
534,8476,178,5,812.63,4063.1500,2023-08-14,Christian Kennedy,Headphones,Europe,Wanda Rodriguez
535,7800,128,3,1804.93,5414.7900,2023-02-10,Craig Dalton,Monitor,South America,Matthew Sims
536,7302,467,3,1412.12,4236.3600,2019-07-15,Erin Smith,Monitor,Africa,Karen Campbell
537,1715,123,3,583.86,1751.5800,2022-07-10,Kathy Russell,Keyboard,Asia,Kara Valencia
538,2093,358,4,1822.04,7288.1600,2021-04-22,Timothy Vargas,Headphones,Australia,Beth Hernandez
539,2986,189,2,1523.02,3046.0400,2021-10-30,Sheila Sherman,Headphones,Asia,Christina Contreras
540,7719,231,3,542.89,1628.6700,2021-11-02,Andrew Green,Laptop,South America,Tyler Young PhD
541,1437,38,8,793.25,6346.0000,2023-03-08,Sarah Williams,Monitor,Europe,Edward Chambers
542,7499,20,1,538.68,538.6800,2022-12-23,Michaela Holmes,Smartphone,Asia,Angela Hull MD
543,8606,249,8,183.06,1464.4800,2022-01-28,Nathan Martin,Mouse,Europe,Don Mack
544,8171,72,8,1649.83,13198.6400,2023-09-20,Meghan Kidd,Smartphone,Europe,Stephen Frost
545,1295,311,2,395.61,791.2200,2019-09-12,Cory Holland,Keyboard,Africa,Kristen Zuniga
546,7403,87,2,1359.21,2718.4200,2019-01-23,Vanessa Lee,Mouse,Asia,Ms. Kelly Hester
547,3514,226,6,396.98,2381.8800,2023-01-03,Chad Fritz,Laptop,Africa,Brandon Walls
548,9721,111,8,1408.65,11269.2000,2023-09-10,Phillip Johnson,Mouse,Australia,Aaron Santos
549,2684,200,5,915.77,4578.8500,2022-05-10,Lisa Hernandez,Laptop,North America,Christopher Warren
550,7183,393,4,1861.2,7444.8000,2021-02-06,Matthew Johnson,Smartphone,Europe,Robert Moran
551,2497,9,7,104.49,731.4300,2019-01-30,Stephanie Scott,Tablet,Europe,Steven Fry MD
552,2035,113,2,1604.0,3208.0000,2023-08-28,Natasha Robbins,Mouse,Europe,Kimberly Walker
553,3736,23,7,1049.38,7345.6600,2023-07-29,Ryan Carrillo,Tablet,Asia,Lisa Miller
554,4105,320,4,1871.94,7487.7600,2021-03-20,Joseph Smith,Monitor,North America,Tonya Mays
555,4807,110,2,745.32,1490.6400,2019-12-22,Sarah Marquez,Laptop,South America,Kelly Luna
556,6181,7,7,464.9,3254.3000,2020-03-26,Jean Haley,Laptop,Africa,Kimberly Bell
557,5562,333,10,769.51,7695.1000,2019-05-18,Cody Greene,Smartphone,South America,Dustin Choi
558,5940,393,10,1024.17,10241.7000,2019-07-28,Annette Gutierrez,Mouse,Australia,Tamara Kline
559,3809,129,2,1219.74,2439.4800,2022-07-16,Catherine Elliott,Mouse,South America,Claudia Walter
560,3177,171,3,1288.94,3866.8200,2023-12-16,Mark Wallace,Mouse,Asia,Kenneth Castro
561,8899,35,6,84.42,506.5200,2022-04-13,Lauren Mann,Monitor,South America,Lisa Thomas
562,9372,328,4,1031.67,4126.6800,2022-12-14,Frank Hernandez,Laptop,Europe,George Schultz
563,1347,316,2,652.25,1304.5000,2023-02-20,Charles House,Monitor,Europe,Lauren Adams
564,2300,31,3,780.32,2340.9600,2020-08-30,Harry Holmes,Smartphone,Europe,Denise Osborne
565,7156,105,1,514.22,514.2200,2023-01-25,Jerry Howard,Keyboard,South America,Elizabeth Powell
566,6385,69,5,669.2,3346.0000,2023-05-31,Michael Wagner,Headphones,North America,Stephanie Butler
567,9533,406,7,1313.69,9195.8300,2020-08-13,Barbara Cook,Headphones,North America,Olivia Bridges
568,4752,434,6,718.32,4309.9200,2020-02-26,Sara Davis,Keyboard,North America,Wanda Krueger
569,5068,411,4,1235.72,4942.8800,2021-02-20,Morgan Daniels,Keyboard,Asia,Thomas Carr
570,4007,227,1,176.0,176.0000,2021-10-03,Lisa Mccarthy,Laptop,Europe,Sheila Rogers
571,1853,325,3,1879.64,5638.9200,2019-09-15,Dylan Mullins,Laptop,Europe,John Nash
572,9992,426,4,510.8,2043.2000,2019-06-10,Paula Parker,Monitor,Africa,Collin Hale
573,8652,160,3,1457.26,4371.7800,2020-05-16,Nicole Garcia,Monitor,Europe,Heather Jones
574,5079,156,5,1174.02,5870.1000,2022-07-25,Mike Morgan,Smartphone,Asia,Andrew Moran
575,8883,41,6,826.58,4959.4800,2019-12-10,Anthony Salazar,Monitor,South America,Ann King
576,7925,259,10,1483.11,14831.1000,2023-04-07,Devin Lewis,Smartphone,South America,Laura Taylor
577,1324,391,7,883.42,6183.9400,2019-06-20,Christopher Clark,Headphones,Asia,Kara Rodriguez
578,9801,79,9,1466.96,13202.6400,2020-06-10,David Diaz,Monitor,South America,David Romero
579,6011,233,5,781.54,3907.7000,2022-05-26,Holly Hall,Monitor,North America,Paula Robertson
580,6459,70,8,431.65,3453.2000,2020-01-24,Melissa Hartman,Laptop,North America,Andre Burton
581,9203,374,6,1008.33,6049.9800,2021-05-01,Zachary Jones,Monitor,Africa,Brittany Conley
582,7113,197,8,650.23,5201.8400,2022-04-19,Casey Howard Jr.,Laptop,South America,Michelle Collier
583,1636,472,2,800.41,1600.8200,2022-03-04,Jared Holmes,Smartphone,Europe,Justin Henson
584,8148,491,5,1553.98,7769.9000,2023-03-20,Zachary Jones,Mouse,Asia,Julia Hunter
585,9349,364,8,1288.21,10305.6800,2021-01-24,Cody Fernandez,Mouse,North America,Corey Hill
586,7313,475,7,1484.55,10391.8500,2020-05-11,Emily Donovan,Monitor,North America,Haley Nelson
587,6921,324,1,1410.07,1410.0700,2022-08-14,Katherine Mitchell,Smartphone,Asia,Ralph Hernandez
588,8462,484,3,545.86,1637.5800,2022-05-18,Elizabeth Smith,Keyboard,Africa,April Delgado
589,3644,7,2,1553.4,3106.8000,2022-08-12,Ann Thomas,Mouse,South America,Michael Turner
590,7515,362,10,1949.58,19495.8000,2019-06-14,Albert Steele,Keyboard,Europe,Veronica Blankenship
591,7929,85,7,543.1,3801.7000,2020-09-10,Frank Santana,Keyboard,Australia,Kathy Jones
592,7271,301,5,1481.17,7405.8500,2023-03-22,Emma Lee,Mouse,North America,Gina Ramirez MD
593,2790,326,10,1564.55,15645.5000,2020-12-06,Howard Webster,Headphones,Europe,Andrew Lowery
594,5407,384,4,1863.53,7454.1200,2021-03-26,Scott Lee,Mouse,Asia,Lisa Collier
595,1105,87,8,53.08,424.6400,2019-05-24,Michael White,Headphones,Africa,Joseph Dunn
596,7845,269,7,1326.32,9284.2400,2023-02-10,Connie Briggs,Monitor,Europe,Kelly Schmidt
597,3890,192,3,1422.89,4268.6700,2020-02-10,Joel Ward,Monitor,Europe,Teresa Perez
598,9234,486,2,928.79,1857.5800,2023-07-26,Elizabeth Douglas,Smartphone,Europe,David Hill
599,4292,31,3,1627.9,4883.7000,2020-01-28,Caleb Ellis,Tablet,South America,James Gentry
600,8220,321,10,262.93,2629.3000,2022-07-27,James Graham,Smartphone,North America,Jo Christensen
601,5802,44,7,293.13,2051.9100,2019-05-12,Jennifer Hudson,Tablet,North America,Andrew Carpenter Jr.
602,4846,245,8,1361.97,10895.7600,2019-07-26,Melanie Mcdonald,Laptop,North America,Shelly Jones
603,5359,385,1,1347.38,1347.3800,2023-06-05,Angela Lee,Laptop,North America,Elizabeth Galloway DDS
604,4458,268,1,782.55,782.5500,2021-12-01,Joseph Becker,Headphones,Asia,Linda Pugh
605,8961,243,6,1228.52,7371.1200,2020-11-20,Linda Lucas,Tablet,Africa,Christopher Smith
606,6620,162,4,1884.93,7539.7200,2022-09-24,Chelsea Williams,Monitor,South America,Timothy Hale
607,1937,500,6,1752.5,10515.0000,2023-07-10,Natalie Johnson,Laptop,North America,Henry Ferguson
608,8486,446,7,1464.18,10249.2600,2023-12-24,Jennifer Weiss,Smartphone,North America,Kelly Rodriguez MD
609,3013,445,9,594.96,5354.6400,2022-12-03,Emily Brown,Headphones,Europe,Peter Thompson
610,7036,232,10,1388.06,13880.6000,2023-11-17,Alexander Wilson,Monitor,Australia,Carla Porter
611,7768,339,4,56.1,224.4000,2022-07-30,Ryan Berry,Headphones,Asia,Kayla King
612,1272,325,6,1753.2,10519.2000,2023-07-12,Logan Francis,Mouse,Asia,Sonya Weeks
613,8279,120,10,994.85,9948.5000,2023-02-22,Nicholas Kelly,Keyboard,North America,Matthew Murphy
614,6707,220,8,1974.4,15795.2000,2023-10-22,Angela Silva,Mouse,North America,Jake Lowe
615,7305,151,10,430.4,4304.0000,2019-10-21,Melissa Smith,Headphones,Australia,Michael Thomas
616,9267,17,3,1020.95,3062.8500,2019-06-28,Michelle Hughes,Tablet,Africa,Angela Levine
617,9990,448,8,377.7,3021.6000,2021-07-02,Miguel Reed,Laptop,South America,Dennis Goodman
618,9858,124,4,462.7,1850.8000,2023-03-23,Kimberly Dodson,Mouse,Africa,Bradley Matthews
619,2465,55,7,1987.05,13909.3500,2019-03-01,Lauren Hall,Smartphone,Asia,Elizabeth Jenkins
620,7283,393,5,479.73,2398.6500,2020-06-11,Jennifer Garcia,Mouse,South America,Jack Hall
621,3016,341,3,1849.34,5548.0200,2022-07-21,Amanda Reed,Mouse,South America,Emily Parks
622,2481,408,6,1750.28,10501.6800,2022-03-25,Matthew Simpson,Headphones,Australia,Cory Neal
623,2059,330,6,785.17,4711.0200,2023-01-09,Johnathan Fowler,Mouse,Africa,Robin Sharp
624,7252,335,9,1934.18,17407.6200,2021-06-13,Amanda Barnett,Headphones,Europe,Daniel Mills
625,4662,133,2,617.4,1234.8000,2019-08-17,Nicole Hensley,Laptop,Asia,Carlos Taylor
626,4082,382,2,1167.04,2334.0800,2019-09-18,Hannah Nelson,Headphones,Asia,Eric Olson
627,7229,296,1,656.06,656.0600,2022-04-23,Aimee Holt,Keyboard,Europe,Jamie Deleon
628,7359,217,6,1554.0,9324.0000,2023-06-22,Timothy Webster,Mouse,Europe,Jamie Wyatt
629,9515,340,10,1202.01,12020.1000,2019-08-07,Carol Weiss,Monitor,North America,Diane Gonzales
630,9819,437,8,666.06,5328.4800,2023-07-30,Holly Smith,Tablet,Europe,Barry Freeman
631,9189,349,8,337.48,2699.8400,2020-08-03,Theresa Richardson,Smartphone,Africa,Alexandria Watson
632,1562,307,6,652.34,3914.0400,2022-11-11,Danielle Perry,Laptop,Asia,Cheryl Morrison
633,8836,324,4,1015.3,4061.2000,2022-12-13,Jason Wade,Monitor,North America,Laura Alvarado
634,6458,79,4,1703.74,6814.9600,2023-07-18,Douglas Snow,Smartphone,Africa,Cody Graves
635,1861,473,3,1720.72,5162.1600,2023-01-29,Justin Brown,Monitor,Asia,Lorraine West
636,3608,12,9,814.96,7334.6400,2021-05-15,Mario Evans,Mouse,South America,Gary Steele
637,6706,388,7,812.57,5687.9900,2021-12-17,Shannon Kelley,Mouse,Asia,Elizabeth Gibson
638,5626,357,4,1417.16,5668.6400,2022-01-27,Todd Vance,Monitor,North America,Mary Hoffman
639,3144,166,10,1738.42,17384.2000,2019-04-21,Brian Brown,Headphones,Africa,Tyler Stewart
640,5981,235,3,1175.46,3526.3800,2021-06-23,Glenn Gates,Mouse,South America,Martin Montoya
641,5769,460,3,459.04,1377.1200,2023-07-06,Erika Stein,Mouse,Europe,Tammy Tran
642,1149,186,10,248.8,2488.0000,2023-05-28,Daniel Daniels,Headphones,Europe,Morgan Jones
643,7169,487,7,1374.92,9624.4400,2019-12-11,Brooke Lawson,Laptop,North America,Jay Reese
644,6825,499,8,400.28,3202.2400,2019-04-18,Kristin West,Laptop,Australia,Michael Davis
645,6545,304,7,1940.97,13586.7900,2022-07-08,Debra Stewart,Mouse,South America,Christina Walker
646,5014,18,2,519.67,1039.3400,2021-09-27,Stephen Powell,Tablet,Africa,Jacob Singh
647,3826,335,7,1562.91,10940.3700,2023-06-17,Richard Smith,Mouse,Africa,Miguel Campbell
648,2468,399,8,1736.55,13892.4000,2022-08-24,Rachael Khan,Monitor,Asia,Shelly Stewart
649,8292,189,1,284.0,284.0000,2019-06-19,Gregory Smith,Laptop,South America,Darius Ramirez
650,9351,116,1,1194.36,1194.3600,2022-03-18,Emily Francis,Monitor,Asia,Nichole Gray
651,2549,407,10,403.14,4031.4000,2021-09-18,Jacqueline Vazquez,Mouse,Africa,Ashley Liu
652,8105,153,10,294.21,2942.1000,2020-10-28,Laura Thomas,Laptop,Africa,Andrew Meadows
653,9806,95,7,1635.09,11445.6300,2019-02-10,David Dunn,Monitor,Australia,Amy Smith
654,9788,402,9,1002.7,9024.3000,2021-11-28,Jordan Clark,Headphones,Australia,Andrea Park
655,9830,366,2,1519.34,3038.6800,2020-02-29,Laura Richardson,Mouse,North America,Robert Perez
656,3960,442,10,1405.67,14056.7000,2019-01-11,Kenneth Dunn,Keyboard,South America,Michael Tucker
657,6149,63,1,301.19,301.1900,2020-02-27,Teresa Ramirez,Mouse,Europe,Claire Hall
658,2438,288,5,1710.33,8551.6500,2019-03-13,Thomas Shannon,Laptop,North America,Megan Love
659,9292,153,6,1934.24,11605.4400,2019-12-18,April Anderson,Monitor,Africa,Terrance Hess
660,1001,128,5,140.02,700.1000,2021-11-29,Benjamin Gonzalez,Headphones,Asia,Janice Hart
661,9750,228,3,1175.29,3525.8700,2022-11-24,Norman Joseph,Tablet,Australia,Patrick Richards
662,6769,311,9,1045.65,9410.8500,2022-11-09,Randy Roth,Laptop,Africa,Victoria Newman
663,1732,122,1,416.74,416.7400,2020-09-05,Adam Freeman,Headphones,Europe,Sarah Walls
664,3198,309,9,471.28,4241.5200,2021-01-05,Lauren Riley,Tablet,Europe,Andrew Foster
665,7914,39,9,547.19,4924.7100,2021-02-20,Keith Greer,Mouse,Europe,Stephanie Bowen
666,7554,234,2,1892.24,3784.4800,2022-10-17,Marissa Wolf,Monitor,Africa,Robert Galvan
667,3346,275,4,187.59,750.3600,2023-02-09,Jackie Clark,Tablet,Africa,Joan Smith
668,4156,366,6,1149.1,6894.6000,2022-08-19,Wendy Jacobs,Headphones,Australia,Donald Hernandez
669,3687,215,3,666.9,2000.7000,2023-06-02,Michael Chavez,Monitor,South America,John Bell
670,1424,494,10,532.62,5326.2000,2020-07-07,Daniel Evans,Laptop,Australia,Philip Lewis
671,2802,351,9,843.22,7588.9800,2020-11-05,Alejandra Bartlett,Mouse,North America,Monique Jackson
672,6944,466,6,1567.24,9403.4400,2019-10-27,Billy Romero DDS,Headphones,Europe,David Sandoval
673,5483,6,2,785.45,1570.9000,2020-03-31,Michael Joseph,Monitor,North America,Victor Johnson
674,3023,90,9,1470.24,13232.1600,2020-09-19,Ashley Munoz,Keyboard,South America,Amy Reeves
675,2565,271,6,1415.89,8495.3400,2023-11-08,Catherine Taylor,Tablet,Australia,Paul Meadows
676,5440,312,2,1798.31,3596.6200,2019-12-16,Richard Young,Tablet,South America,Anna Taylor
677,3960,177,9,1125.76,10131.8400,2023-12-12,Mary Thompson,Headphones,South America,Zachary Watson
678,8812,304,3,555.17,1665.5100,2022-11-07,Erin Morgan,Keyboard,Africa,Charles Olson
679,3547,337,3,328.21,984.6300,2022-03-08,Justin Williams,Mouse,Asia,Heather Todd
680,1866,471,6,1429.63,8577.7800,2020-05-25,John Mcbride,Mouse,Australia,Marcus Haney
681,7852,362,8,407.05,3256.4000,2020-12-25,Patrick Flores,Headphones,South America,Jennifer Holmes
682,9228,147,5,1907.6,9538.0000,2021-12-02,Daniel Williams,Mouse,Europe,Laura Coleman
683,6000,326,2,1897.54,3795.0800,2021-04-12,Susan Diaz,Headphones,Asia,John Thomas
684,2476,325,2,199.55,399.1000,2020-05-06,Amber Becker,Laptop,Europe,Joseph Simon
685,1940,44,5,1130.61,5653.0500,2021-10-06,Patrick Wright,Headphones,North America,Mariah Moore MD
686,7946,347,9,1868.26,16814.3400,2019-10-07,Mr. Eric Rodriguez Jr.,Monitor,South America,Kevin Wagner
687,9437,351,9,1410.87,12697.8300,2021-04-10,Melody Martin,Laptop,Australia,Stephen Burton
688,4115,467,1,1442.61,1442.6100,2022-12-09,Regina Horton,Keyboard,Africa,Todd Li
689,6653,126,9,1383.95,12455.5500,2019-03-28,David Logan,Keyboard,South America,Jane Miller
690,3761,346,9,1812.41,16311.6900,2019-12-25,Terry Gibson,Laptop,Asia,Gilbert Singleton
691,3184,264,6,1907.34,11444.0400,2021-05-15,Michael Doyle,Monitor,South America,Cody Webster
692,3793,192,2,709.02,1418.0400,2022-10-22,Jerry Flores,Smartphone,Australia,Sharon Perez
693,2931,149,5,992.09,4960.4500,2020-06-26,Joseph Graves,Smartphone,North America,Timothy Watson
694,7449,112,5,1861.76,9308.8000,2022-08-09,Russell Aguilar,Keyboard,North America,Mary Young
695,8586,457,10,1704.29,17042.9000,2019-04-28,Ryan Anderson,Tablet,North America,Chad Young
696,8542,169,5,740.09,3700.4500,2019-01-11,Stephen Jones,Tablet,Africa,Ariana Hanson
697,4050,206,6,67.28,403.6800,2021-06-01,Michele Holland,Monitor,Europe,Holly Thompson
698,2388,271,9,1802.09,16218.8100,2021-04-21,Angela Moore,Laptop,South America,Richard Hunt
699,1113,80,5,490.89,2454.4500,2021-03-20,David Munoz,Tablet,Asia,Andrew Jensen
700,6971,220,3,1096.03,3288.0900,2020-07-05,Tyler Sanders,Laptop,South America,Stephen Cooper
701,8198,83,3,739.79,2219.3700,2021-06-07,John Becker,Laptop,Asia,Rhonda Harris
702,4251,57,4,605.55,2422.2000,2019-10-01,Julie Burns,Monitor,South America,Curtis Clark
703,6426,462,1,362.61,362.6100,2020-02-12,Melissa Spears DVM,Monitor,Africa,Alex Hardin
704,5354,61,7,1003.68,7025.7600,2021-10-11,Tammy Solomon,Headphones,Africa,Melanie Jackson
705,3087,167,7,1028.62,7200.3400,2023-02-28,Karen Marshall,Headphones,South America,Daniel Green
706,3153,57,2,1595.79,3191.5800,2019-09-16,John Ramos,Smartphone,Asia,John Harvey
707,9192,7,4,151.48,605.9200,2023-08-27,Melissa Moore,Tablet,South America,Joel Thomas
708,1131,223,8,614.46,4915.6800,2021-09-22,Renee Henderson,Laptop,South America,Ralph Wilson
709,5059,317,3,1472.03,4416.0900,2020-01-18,Brian Mueller,Smartphone,Asia,Lori Jones
710,2884,443,5,1988.8,9944.0000,2020-05-21,Thomas Maddox,Mouse,South America,Ryan Owens
711,4250,243,2,1417.23,2834.4600,2021-10-25,Kevin Parks,Keyboard,Europe,Casey Rios
712,4091,438,10,1276.37,12763.7000,2019-11-01,Sara Cunningham,Smartphone,North America,Linda Smith
713,3167,206,1,584.03,584.0300,2020-01-29,Christopher Morgan,Smartphone,South America,Erica Hall
714,1289,316,4,227.32,909.2800,2019-04-15,Miss Cynthia Gordon,Monitor,South America,Victoria Brown
715,9601,157,4,482.46,1929.8400,2021-05-22,Dorothy Smith,Monitor,North America,Dennis Smith
716,9353,219,1,643.37,643.3700,2020-07-05,Kathryn Patton,Tablet,Asia,Cody Beard
717,6751,365,7,531.59,3721.1300,2019-04-08,Courtney Rosales,Smartphone,North America,Lori Brown
718,1008,27,6,463.36,2780.1600,2021-08-24,Chad Russell,Tablet,Australia,Krystal Proctor
719,2650,221,3,541.91,1625.7300,2021-10-03,Kimberly Smith,Tablet,Asia,Angela Nelson
720,5986,58,2,1354.45,2708.9000,2022-10-30,Katelyn Woodard,Keyboard,Europe,Bryan Adams
721,6426,185,6,1498.72,8992.3200,2022-04-21,Michael Martin,Keyboard,Australia,Tracey Nelson
722,7088,122,5,459.56,2297.8000,2021-02-25,Matthew Herrera,Laptop,North America,Kenneth Haynes
723,3137,323,10,284.69,2846.9000,2022-04-16,Mrs. Belinda Smith,Mouse,Europe,Angela Burton
724,4160,361,8,1854.73,14837.8400,2019-06-03,Terri Larson,Keyboard,Australia,Frederick Kirby MD
725,6618,155,8,1979.81,15838.4800,2020-02-18,Drew Vargas,Keyboard,Africa,Aaron Fisher
726,3517,23,3,423.83,1271.4900,2022-02-01,Catherine Martin,Mouse,Asia,Melinda Flores
727,6690,459,6,924.54,5547.2400,2023-01-09,Linda Moss,Laptop,South America,William Burns
728,2109,248,7,1071.34,7499.3800,2021-10-28,Christopher Carter,Headphones,North America,Richard Roberts
729,3735,307,5,1408.58,7042.9000,2019-09-22,Betty Smith,Tablet,North America,Helen Castillo
730,1996,407,4,1494.39,5977.5600,2021-03-25,Miguel Taylor,Monitor,Africa,David Russell Jr.
731,9723,446,9,1944.5,17500.5000,2019-12-05,Christopher Robinson,Monitor,Australia,Cory Williams
732,7293,288,7,831.66,5821.6200,2020-07-10,Stephanie Cruz,Smartphone,Europe,Michelle Diaz
733,1058,82,10,474.73,4747.3000,2022-11-27,Jeffery Harrison,Laptop,Australia,Denise Gordon
734,8461,258,9,554.73,4992.5700,2023-10-12,Jessica Butler,Smartphone,Asia,Samuel Lynn
735,5399,283,2,383.66,767.3200,2019-04-04,Frank King,Keyboard,Europe,Gregory Leonard
736,5781,21,3,1886.99,5660.9700,2020-07-22,Mary West,Smartphone,Asia,Jordan Curry
737,1844,329,4,1979.6,7918.4000,2020-03-06,Melanie Villanueva,Keyboard,North America,Juan Mendoza
738,1022,333,6,1283.73,7702.3800,2021-01-25,Brian Downs,Tablet,North America,Julie Wilson
739,9999,136,3,846.27,2538.8100,2022-06-06,Mary Johnson,Tablet,Asia,Nicole Bowers
740,1938,321,1,1656.67,1656.6700,2020-03-25,Michael Phelps,Mouse,Asia,Tanner Scott
741,3895,132,1,1097.91,1097.9100,2023-11-13,Ryan Kidd,Headphones,Australia,Denise Alvarado
742,2743,370,7,1894.03,13258.2100,2020-06-11,Thomas Charles,Headphones,Africa,Jimmy Martin
743,4377,419,8,480.25,3842.0000,2020-07-04,Steven Wang,Smartphone,Australia,Ashley Johnson
744,7479,80,8,501.86,4014.8800,2023-01-27,Heather Smith,Monitor,Asia,Dale Mason
745,3430,462,8,232.7,1861.6000,2020-01-07,Cindy Hanson,Monitor,Europe,Andrew Page Jr.
746,3885,97,10,1006.51,10065.1000,2023-02-02,Rodney Sexton,Smartphone,Africa,Courtney Aguilar DDS
747,5621,11,5,367.69,1838.4500,2019-12-30,Sara Watkins,Headphones,South America,Anita Porter
748,4077,36,3,190.49,571.4700,2020-05-17,Jeremy Rodriguez,Monitor,Africa,Zachary Beard
749,7594,52,9,317.72,2859.4800,2023-03-17,Yvonne Davis,Headphones,North America,Matthew Patterson
750,2633,194,7,90.4,632.8000,2023-08-20,Patricia Holder,Laptop,Africa,Charles Adams
751,1716,68,4,1551.73,6206.9200,2020-07-02,Gail Moore DVM,Smartphone,Africa,Natalie Salazar
752,1221,406,1,1917.35,1917.3500,2019-08-06,Jeffrey Keith,Keyboard,Africa,Megan Wyatt
753,6544,437,2,444.53,889.0600,2021-09-10,Dennis Rodriguez,Headphones,Australia,Ronald Gutierrez
754,8279,418,3,649.4,1948.2000,2021-09-07,Lauren Miller,Smartphone,Europe,Nicole Johnson
755,1915,279,5,1273.6,6368.0000,2019-09-10,Jeffery Ryan,Laptop,North America,Tiffany Chen
756,2684,279,5,250.0,1250.0000,2023-12-21,Sharon Meyers,Headphones,South America,Amanda Lewis
757,3323,1,4,96.8,387.2000,2021-05-24,Randall Hicks,Monitor,Europe,Jennifer Anderson
758,6788,336,5,490.47,2452.3500,2023-12-06,David Clark,Mouse,South America,Tiffany Quinn
759,2841,252,3,1982.0,5946.0000,2020-04-04,Megan Garcia,Laptop,Asia,Rachel Spencer
760,6854,40,10,700.76,7007.6000,2021-01-08,Kyle Long,Laptop,North America,Brandon Mejia
761,3475,92,7,1084.44,7591.0800,2022-05-13,Albert Mcfarland,Smartphone,Africa,Taylor Adams
762,7967,77,5,1268.28,6341.4000,2020-08-10,Crystal Church,Tablet,North America,Gabriella Haynes
763,5441,470,8,1340.38,10723.0400,2020-06-27,Chelsea Cox,Headphones,Africa,James Wallace
764,2251,404,1,1730.34,1730.3400,2019-11-01,Sherry Lawrence,Headphones,Africa,Adam Silva
765,3401,164,3,811.67,2435.0100,2023-01-17,Justin Anderson,Headphones,South America,Angela Cox
766,2102,58,10,883.53,8835.3000,2023-01-28,Darlene Reyes,Tablet,Europe,Laura Gray
767,2481,166,3,404.65,1213.9500,2021-02-27,Yvette Schmitt,Tablet,Asia,Steven Mcdaniel
768,9097,218,8,1402.17,11217.3600,2021-04-27,Jocelyn Lloyd,Keyboard,Africa,Dawn Nguyen
769,6463,71,4,797.21,3188.8400,2022-01-30,Hailey Rhodes,Monitor,Australia,Connor Nichols
770,9745,253,9,1095.61,9860.4900,2020-04-16,John Briggs,Monitor,North America,Ann Rogers
771,7911,270,10,1564.36,15643.6000,2023-07-20,Jeremiah Middleton,Mouse,Europe,Leah Holmes
772,2429,121,6,55.59,333.5400,2023-10-09,Ashley Evans,Laptop,Asia,Cheryl Peterson
773,8764,491,3,1845.76,5537.2800,2019-05-03,Javier Payne,Tablet,Asia,Ashley Hanson
774,3283,151,8,331.07,2648.5600,2023-10-14,Traci Quinn,Keyboard,South America,Robert Jackson
775,4973,108,4,158.94,635.7600,2019-10-10,Shelley Newman,Laptop,Africa,Thomas Bryant
776,3344,194,1,1407.44,1407.4400,2021-05-19,Jennifer Short,Tablet,North America,Victor Stewart
777,2736,340,10,193.85,1938.5000,2023-09-12,Sara Lee,Keyboard,Europe,Stacy Stevens
778,1494,76,6,325.49,1952.9400,2020-05-16,William Zamora,Laptop,North America,Angela Rodriguez
779,7823,77,3,966.04,2898.1200,2019-10-14,Susan Long,Mouse,Australia,Mark Montes II
780,5907,241,7,1458.99,10212.9300,2021-06-28,Stacey Wong,Headphones,Africa,Eduardo Sampson
781,1216,147,2,353.98,707.9600,2023-12-10,Jordan Phillips,Mouse,North America,Kelly Jones
782,3843,258,3,71.19,213.5700,2023-09-02,Ms. Jacqueline Hall,Monitor,Africa,Kari King
783,8443,284,5,1842.34,9211.7000,2021-10-24,Christina Lamb,Tablet,Africa,Mr. Daniel Nguyen
784,4724,217,3,580.06,1740.1800,2019-07-08,Tammy Moran,Keyboard,South America,Stacy Ferguson
785,3050,381,4,830.78,3323.1200,2019-04-25,Brandon Chapman,Smartphone,South America,Daisy Holt
786,4009,422,9,1229.91,11069.1900,2019-06-08,Andrew Bell,Headphones,Africa,Anthony Flynn
787,8674,245,6,1322.76,7936.5600,2021-04-09,Morgan White,Headphones,South America,George Deleon
788,3700,28,6,1310.96,7865.7600,2020-02-03,Michelle Kennedy,Tablet,North America,Olivia Luna
789,2710,40,6,1226.22,7357.3200,2023-09-30,Robert Anderson,Tablet,North America,Kathleen Gregory
790,4924,145,3,1106.06,3318.1800,2019-05-14,Ashley Reynolds,Smartphone,Australia,Kayla Valdez
791,1179,388,5,416.1,2080.5000,2020-02-18,Jeremy Hanson,Mouse,North America,Dr. Mario Boyer PhD
792,4937,138,2,1954.49,3908.9800,2022-03-02,Tiffany Rivera,Laptop,Australia,Alexis Moore
793,8926,24,1,663.43,663.4300,2020-09-24,Margaret Clark,Laptop,Asia,Elizabeth Martinez
794,5626,491,7,1025.42,7177.9400,2020-10-06,Edward Kline,Headphones,South America,Stephanie Terry
795,6830,499,3,1420.18,4260.5400,2019-07-19,Lindsay Arnold,Tablet,South America,Marvin Cummings
796,9250,52,9,1624.61,14621.4900,2019-11-04,Kathryn Hopkins DDS,Laptop,Australia,Randy Brady
797,7260,245,10,1744.18,17441.8000,2019-03-18,Nicholas Gregory,Tablet,Europe,Regina Middleton
798,3482,350,8,203.57,1628.5600,2022-07-05,Chad Hayes,Laptop,Africa,Tyler Clark
799,4794,453,4,1624.58,6498.3200,2022-09-01,Kelly Stevens,Smartphone,Africa,Kevin Jackson
800,3638,494,9,1056.79,9511.1100,2023-02-01,Stacey Hampton,Keyboard,Africa,Connor Richards
801,9573,477,6,922.59,5535.5400,2019-09-26,Rodney Mathews,Tablet,Asia,Ann Boyd
